FIPS,State,Median_Household_Income_2018,transit_scores - population weighted averages aggregated from town/city level to county,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20
36000,NY,67648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36001,NY,64536.0,7100041237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,7.0,15.0,25.0,36.0,43.0,70.0,88.0,127.0,146.0,152.0,171.0,187.0,195.0,205.0,217.0,226.0,240.0,253.0,267.0,293.0,305.0,319.0,333.0,342.0,379.0,426.0,446.0
36003,NY,46262.0,80458715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,7.0,9.0,10.0,12.0,14.0,16.0,16.0,17.0,17.0,21.0,22.0,26.0,26.0
36005,NY,38566.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36007,NY,50928.0,4646957052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,9.0,11.0,16.0,18.0,23.0,29.0,35.0,38.0,42.0,46.0,56.0,65.0,71.0,76.0,86.0,93.0,105.0,112.0,117.0
36009,NY,48017.0,107119962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,6.0,7.0,8.0,9.0,9.0,10.0,12.0,13.0,15.0,17.0,18.0,19.0
36011,NY,52945.0,3816759311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,6.0,7.0,8.0,11.0,14.0,14.0,16.0,27.0,28.0
36013,NY,45689.0,2465043058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,7.0,7.0,7.0,8.0,8.0,9.0,10.0,18.0,18.0,18.0,18.0,22.0,22.0,22.0
36015,NY,52565.0,12635975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,7.0,11.0,12.0,15.0,15.0,20.0,22.0,22.0,35.0,36.0,38.0,47.0,49.0,55.0,59.0,59.0,60.0
36017,NY,50312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,8.0,15.0,17.0,19.0,26.0,28.0,32.0,39.0,43.0,46.0,51.0,53.0,55.0,60.0,61.0
36019,NY,55517.0,618004645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,4.0,6.0,10.0,11.0,11.0,12.0,13.0,17.0,21.0,25.0,25.0,30.0,31.0,33.0,36.0,37.0,39.0,40.0,43.0,43.0
36021,NY,64916.0,1050024372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,17.0,18.0,19.0,24.0,27.0,30.0,30.0,36.0,36.0,41.0,45.0,51.0,57.0,69.0,70.0,72.0,76.0,83.0,84.0,87.0
36023,NY,51751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,4.0,7.0,8.0,10.0,10.0,10.0,11.0,14.0,14.0,14.0,14.0,16.0,16.0,16.0,17.0,17.0
36025,NY,47382.0,65067885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,7.0,8.0,8.0,8.0,11.0,16.0,20.0,22.0,24.0,26.0,27.0,29.0,36.0,37.0,37.0,39.0,39.0
36027,NY,79604.0,3846393775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,10.0,16.0,20.0,31.0,36.0,49.0,100.0,124.0,153.0,190.0,225.0,262.0,320.0,392.0,484.0,547.0,667.0,809.0,938.0,1077.0,1189.0,1249.0,1395.0,1493.0,1598.0,1744.0
36029,NY,56375.0,5955247198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,11.0,20.0,28.0,47.0,50.0,87.0,114.0,122.0,206.0,245.0,318.0,414.0,443.0,499.0,582.0,617.0,734.0,808.0,1059.0,1148.0,1234.0,1335.0,1432.0,1498.0,1506.0
36031,NY,54376.0,27469715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,7.0,7.0,7.0,9.0,9.0,9.0,9.0,8.0,10.0,12.0
36033,NY,48722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,6.0,6.0,6.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0
36035,NY,51388.0,133527376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,6.0,9.0,9.0,11.0,13.0,14.0,15.0,18.0,21.0
36037,NY,58925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,7.0,9.0,9.0,11.0,13.0,16.0,17.0,20.0,22.0,23.0,33.0,47.0,56.0,65.0,67.0
36039,NY,54514.0,20296074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,6.0,7.0,7.0,10.0,10.0,18.0,21.0,23.0,24.0,24.0,24.0,24.0,25.0,31.0,34.0,37.0
36041,NY,59020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0
36043,NY,53168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,5.0,7.0,9.0,9.0,10.0,12.0,12.0,12.0,14.0,14.0,18.0,22.0,25.0,27.0,29.0,32.0,36.0,37.0
36045,NY,52798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,4.0,6.0,7.0,11.0,11.0,12.0,15.0,18.0,20.0,26.0,33.0,39.0,40.0,42.0,43.0,44.0
36047,NY,60862.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36049,NY,52660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0
36051,NY,61027.0,1756308768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,10.0,10.0,13.0,15.0,18.0,18.0,18.0,18.0,24.0,24.0,24.0,29.0,29.0,29.0,30.0
36053,NY,59114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,9.0,17.0,28.0,29.0,42.0,49.0,62.0,68.0,77.0,78.0,89.0,92.0,92.0,92.0,102.0,102.0,102.0
36055,NY,60240.0,5812682601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,11.0,14.0,19.0,30.0,36.0,46.0,81.0,106.0,118.0,148.0,166.0,202.0,219.0,246.0,257.0,349.0,420.0,464.0,512.0,548.0,574.0,596.0,651.0,698.0,742.0,767.0
36057,NY,43799.0,700680467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,8.0,10.0,13.0,15.0,15.0,18.0,18.0,28.0,29.0,29.0
36059,NY,115301.0,5957350703.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,17.0,19.0,28.0,41.0,51.0,68.0,79.0,109.0,140.0,278.0,372.0,754.0,1234.0,2442.0,2869.0,3285.0,3914.0,4657.0,5537.0,6445.0,7344.0,8544.0,9554.0,10587.0,12024.0,13346.0,14398.0,15616.0,16610.0,18548.0,20140.0,21512.0,22584.0
36061,NY,84610.0,96.0,1.0,1.0,1.0,4.0,11.0,11.0,12.0,19.0,25.0,55.0,95.0,154.0,269.0,269.0,463.0,814.0,1871.0,3954.0,5151.0,7530.0,12305.0,14904.0,17856.0,21873.0,25573.0,29776.0,33768.0,37453.0,43119.0,47439.0,51809.0,57159.0,63306.0,67551.0,72181.0,76876.0,81803.0,87028.0,92384.0,98308.0
36063,NY,55013.0,3125645388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,9.0,9.0,10.0,12.0,14.0,23.0,33.0,38.0,41.0,41.0,46.0,91.0,94.0,101.0,116.0,120.0,126.0,155.0,155.0,156.0,167.0
36065,NY,54096.0,4291877081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,4.0,5.0,10.0,10.0,13.0,13.0,23.0,26.0,34.0,34.0,50.0,61.0,71.0,80.0,95.0,100.0,118.0,125.0,158.0,172.0,181.0
36067,NY,59786.0,5107080067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,7.0,13.0,34.0,53.0,60.0,81.0,111.0,123.0,146.0,194.0,228.0,249.0,277.0,301.0,322.0,349.0,364.0,377.0,397.0,422.0,422.0,456.0,456.0
36069,NY,62930.0,166936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,6.0,9.0,11.0,14.0,16.0,18.0,20.0,20.0,24.0,26.0,28.0,31.0,32.0,32.0,33.0,39.0,43.0,51.0,56.0
36071,NY,75048.0,1164587189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,6.0,11.0,15.0,32.0,51.0,84.0,163.0,389.0,498.0,638.0,751.0,910.0,1101.0,1247.0,1435.0,1556.0,1756.0,1993.0,2397.0,2741.0,3187.0,3533.0,3829.0,4075.0,4309.0,4532.0,4847.0
36073,NY,52658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,4.0,5.0,6.0,6.0,6.0,10.0,11.0,13.0,15.0,16.0,22.0,24.0,24.0
36075,NY,53745.0,33533705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,4.0,9.0,10.0,15.0,15.0,20.0,23.0,28.0,28.0,32.0,34.0,34.0,34.0,36.0,36.0,37.0
36077,NY,54321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,5.0,7.0,10.0,17.0,17.0,19.0,21.0,21.0,26.0,29.0,29.0,34.0,38.0,39.0,41.0,43.0
36079,NY,100887.0,1654425852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,5.0,12.0,31.0,31.0,82.0,84.0,94.0,111.0,131.0,144.0,167.0,167.0,207.0,216.0,252.0,283.0,314.0,345.0,402.0,427.0,456.0,487.0,494.0
36081,NY,68432.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36083,NY,71084.0,5604977882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,8.0,20.0,20.0,33.0,33.0,44.0,44.0,51.0,51.0,52.0,54.0,55.0,60.0,67.0,67.0,74.0,74.0,88.0,88.0,102.0,102.0,102.0
36085,NY,79719.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36087,NY,88960.0,2227306266.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,6.0,7.0,9.0,10.0,12.0,16.0,22.0,31.0,53.0,101.0,262.0,592.0,671.0,968.0,1197.0,1457.0,1896.0,2209.0,2511.0,2863.0,3321.0,3751.0,4289.0,4872.0,5326.0,5703.0,5990.0,6413.0,6665.0,7122.0,7477.0
36089,NY,49356.0,883699892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,8.0,12.0,13.0,23.0,34.0,39.0,43.0,52.0,61.0,61.0,61.0,78.0,82.0,82.0,82.0
36091,NY,83210.0,3382034187.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,9.0,14.0,14.0,21.0,35.0,35.0,53.0,64.0,73.0,82.0,96.0,102.0,108.0,108.0,122.0,132.0,141.0,141.0,150.0,153.0,155.0,162.0,172.0,182.0,187.0
36093,NY,63297.0,6350573154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,5.0,14.0,14.0,14.0,32.0,32.0,44.0,55.0,62.0,66.0,72.0,76.0,80.0,85.0,93.0,101.0,110.0,117.0,128.0,138.0,145.0,149.0,167.0,191.0,194.0
36095,NY,57757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,5.0,5.0,6.0,6.0,9.0,9.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0
36097,NY,50190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0
36099,NY,54184.0,1444835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,6.0,9.0,9.0,10.0,12.0,15.0,15.0,16.0
36101,NY,54862.0,2556105385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,8.0,8.0,11.0,12.0,13.0,17.0,19.0,19.0,38.0,43.0,46.0,60.0,73.0,75.0,75.0,87.0,92.0,117.0,117.0
36103,NY,100075.0,3938568412.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,20.0,28.0,33.0,41.0,74.0,97.0,116.0,239.0,459.0,662.0,1458.0,1880.0,2260.0,2735.0,3385.0,4138.0,5023.0,5791.0,6713.0,7605.0,8746.0,10154.0,11370.0,13129.0,14185.0,15561.0,17008.0,18803.0,20320.0,20321.0
36105,NY,51985.0,1206479999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,12.0,12.0,23.0,39.0,53.0,64.0,72.0,88.0,101.0,106.0,121.0,143.0,168.0,193.0,193.0,253.0,270.0,296.0,296.0,318.0,340.0
36107,NY,60309.0,459866733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,15.0,17.0,18.0,19.0
36109,NY,57383.0,5660617403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,6.0,6.0,11.0,11.0,15.0,16.0,18.0,23.0,32.0,48.0,56.0,70.0,73.0,76.0,80.0,87.0,93.0,95.0,102.0,103.0,105.0,107.0,107.0,108.0
36111,NY,63073.0,1586974022.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,5.0,5.0,5.0,7.0,8.0,9.0,9.0,9.0,18.0,18.0,35.0,65.0,78.0,98.0,133.0,146.0,190.0,207.0,222.0,240.0,263.0,290.0,358.0,382.0,398.0,462.0,462.0,530.0,589.0
36113,NY,56694.0,240224441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,8.0,13.0,18.0,18.0,18.0,18.0,18.0,19.0,20.0,25.0,26.0,31.0,33.0,40.0,43.0,44.0
36115,NY,55913.0,2108901571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,6.0,9.0,9.0,9.0,9.0,11.0,12.0,15.0,16.0,18.0,19.0,19.0,20.0,25.0,26.0,31.0
36117,NY,61118.0,368091426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,6.0,7.0,8.0,11.0,12.0,12.0,15.0,15.0,24.0,27.0,30.0,30.0,32.0,34.0,35.0,39.0,39.0,41.0,42.0
36119,NY,94521.0,7878303181.0,0.0,1.0,10.0,18.0,19.0,57.0,83.0,98.0,98.0,121.0,148.0,158.0,172.0,178.0,220.0,380.0,538.0,798.0,1091.0,1387.0,2894.0,3891.0,4691.0,5944.0,7187.0,7875.0,8519.0,9326.0,9967.0,10683.0,11567.0,12351.0,13081.0,13723.0,14294.0,14294.0,15887.0,17004.0,18077.0,18729.0
36121,NY,57709.0,734379259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,7.0,7.0,7.0,8.0,8.0,8.0,10.0,14.0,15.0,18.0,22.0,23.0,23.0,27.0,29.0,30.0,31.0
36123,NY,51089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
